project,name,category,description,doap,download_page,homepage,license,programming_language,mailing_list,repository,bug_database,maintainer_name,maintainer_email,release_version,release_date
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v1.5.0,2016-12-28
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v2.0.0rc2,2017-04-08
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v2.0.0,2017-04-25
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v2.1.0,2017-07-17
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v2.2.0,2017-09-04
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v2.2.1,2017-09-21
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v2.3.0,2018-02-08
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v2.4.0,2018-11-08
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v2.5.0,2019-05-30
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v2.6.0,2019-08-28
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v2.6.1,2019-11-18
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v2.7.0,2019-12-09
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v2.8.0,2020-01-02
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v3.0.0-rc1,2020-01-29
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v3.0.0-rc1,2020-03-03
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v2.8.2,2020-04-15
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v3.0.0,2020-04-15
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v2.8.3,2020-06-12
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v3.1.0,2020-06-12
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v3.2.0,2020-09-20
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v3.3.0,2021-01-02
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v3.3.1,2021-01-25
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v3.4.0,2021-11-11
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v3.4.1,2021-11-15
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v3.5.0,2022-03-11
